elapsed_seconds,timestamp,index,name,gpu_util_percent,mem_util_percent,mem_used_mib,mem_total_mib,power_w,temp_c
524.234508,2026/05/29 15:29:31.696,0,NVIDIA B200,97,27,17742,183359,778.40,44
525.363328,2026/05/29 15:29:32.769,0,NVIDIA B200,99,27,17742,183359,789.08,45
526.388860,2026/05/29 15:29:33.851,0,NVIDIA B200,99,28,17742,183359,800.64,45
527.419787,2026/05/29 15:29:34.878,0,NVIDIA B200,96,30,17742,183359,788.87,43
528.444776,2026/05/29 15:29:35.905,0,NVIDIA B200,97,30,17742,183359,773.26,44
529.994987,2026/05/29 15:29:37.251,0,NVIDIA B200,99,30,17742,183359,777.22,45
531.025555,2026/05/29 15:29:38.483,0,NVIDIA B200,97,26,17742,183359,777.21,45
532.051010,2026/05/29 15:29:39.516,0,NVIDIA B200,99,29,17742,183359,776.95,45
533.075355,2026/05/29 15:29:40.536,0,NVIDIA B200,99,31,17742,183359,777.41,44
534.099260,2026/05/29 15:29:41.561,0,NVIDIA B200,99,29,17742,183359,776.15,45
535.117600,2026/05/29 15:29:42.582,0,NVIDIA B200,99,30,17742,183359,778.94,44
536.139326,2026/05/29 15:29:43.601,0,NVIDIA B200,98,30,17742,183359,778.31,44
537.161104,2026/05/29 15:29:44.623,0,NVIDIA B200,97,32,17742,183359,777.47,44
538.186251,2026/05/29 15:29:45.646,0,NVIDIA B200,98,30,17742,183359,777.57,45
539.208325,2026/05/29 15:29:46.671,0,NVIDIA B200,98,29,17742,183359,778.28,44
540.233030,2026/05/29 15:29:47.695,0,NVIDIA B200,98,28,17742,183359,791.33,45
541.431661,2026/05/29 15:29:48.886,0,NVIDIA B200,98,27,17742,183359,802.43,45
542.455496,2026/05/29 15:29:49.917,0,NVIDIA B200,98,30,17742,183359,784.07,44
543.485296,2026/05/29 15:29:50.949,0,NVIDIA B200,98,30,17742,183359,780.46,44
544.511243,2026/05/29 15:29:51.971,0,NVIDIA B200,98,28,17742,183359,781.38,44
545.536431,2026/05/29 15:29:52.998,0,NVIDIA B200,97,32,17742,183359,779.18,44
546.557574,2026/05/29 15:29:54.022,0,NVIDIA B200,98,29,17742,183359,774.39,45
547.584888,2026/05/29 15:29:55.045,0,NVIDIA B200,98,29,17742,183359,775.45,44
548.609217,2026/05/29 15:29:56.070,0,NVIDIA B200,99,29,17742,183359,777.47,44
549.630352,2026/05/29 15:29:57.094,0,NVIDIA B200,98,30,17742,183359,775.75,44
550.651441,2026/05/29 15:29:58.116,0,NVIDIA B200,98,29,17742,183359,777.45,45
551.679974,2026/05/29 15:29:59.138,0,NVIDIA B200,97,31,17742,183359,780.02,43
552.722764,2026/05/29 15:30:00.166,0,NVIDIA B200,98,28,17742,183359,777.06,43
553.748068,2026/05/29 15:30:01.212,0,NVIDIA B200,98,32,17742,183359,778.21,44
554.778509,2026/05/29 15:30:02.240,0,NVIDIA B200,99,27,17742,183359,793.20,45
555.803305,2026/05/29 15:30:03.264,0,NVIDIA B200,99,29,17742,183359,810.53,45
556.836805,2026/05/29 15:30:04.295,0,NVIDIA B200,97,33,17742,183359,789.78,43
557.857197,2026/05/29 15:30:05.321,0,NVIDIA B200,98,29,17742,183359,777.98,44
558.884475,2026/05/29 15:30:06.344,0,NVIDIA B200,98,29,17742,183359,774.51,45
559.907294,2026/05/29 15:30:07.370,0,NVIDIA B200,98,27,17742,183359,777.28,44
560.950304,2026/05/29 15:30:08.409,0,NVIDIA B200,98,30,17742,183359,773.72,44
561.972254,2026/05/29 15:30:09.435,0,NVIDIA B200,99,29,17742,183359,778.00,44
563.005843,2026/05/29 15:30:10.462,0,NVIDIA B200,98,31,17742,183359,777.40,44
564.034561,2026/05/29 15:30:11.495,0,NVIDIA B200,98,29,17742,183359,773.96,45
565.067014,2026/05/29 15:30:12.522,0,NVIDIA B200,97,32,17742,183359,777.51,43
566.090210,2026/05/29 15:30:13.553,0,NVIDIA B200,98,27,17742,183359,778.41,44
567.115208,2026/05/29 15:30:14.576,0,NVIDIA B200,97,30,17742,183359,781.45,44
568.137089,2026/05/29 15:30:15.600,0,NVIDIA B200,98,28,17742,183359,779.10,44
569.162667,2026/05/29 15:30:16.623,0,NVIDIA B200,98,28,17742,183359,784.30,45
570.185040,2026/05/29 15:30:17.647,0,NVIDIA B200,99,27,17742,183359,797.84,45
571.210461,2026/05/29 15:30:18.671,0,NVIDIA B200,98,27,17742,183359,792.62,44
572.230815,2026/05/29 15:30:19.694,0,NVIDIA B200,98,29,17742,183359,779.44,44
573.421515,2026/05/29 15:30:20.855,0,NVIDIA B200,98,29,17742,183359,779.48,44
574.444327,2026/05/29 15:30:21.905,0,NVIDIA B200,98,27,17742,183359,777.66,45
575.474594,2026/05/29 15:30:22.938,0,NVIDIA B200,98,30,17742,183359,774.21,45
576.499874,2026/05/29 15:30:23.962,0,NVIDIA B200,100,31,17742,183359,769.09,45
577.525357,2026/05/29 15:30:24.984,0,NVIDIA B200,98,27,17742,183359,776.12,45
578.547730,2026/05/29 15:30:26.010,0,NVIDIA B200,99,31,17742,183359,778.03,44
579.570432,2026/05/29 15:30:27.033,0,NVIDIA B200,98,29,17742,183359,780.34,43
580.595259,2026/05/29 15:30:28.056,0,NVIDIA B200,97,31,17742,183359,780.47,44
581.618622,2026/05/29 15:30:29.080,0,NVIDIA B200,98,30,17742,183359,778.33,44
582.642408,2026/05/29 15:30:30.105,0,NVIDIA B200,98,29,17742,183359,775.04,45
583.664528,2026/05/29 15:30:31.127,0,NVIDIA B200,99,27,17742,183359,791.85,45
584.688865,2026/05/29 15:30:32.149,0,NVIDIA B200,99,27,17742,183359,803.91,45
585.712412,2026/05/29 15:30:33.174,0,NVIDIA B200,39,10,17742,183359,641.14,42
586.753955,2026/05/29 15:30:34.213,0,NVIDIA B200,97,28,17742,183359,774.97,44
587.794849,2026/05/29 15:30:35.249,0,NVIDIA B200,97,32,17742,183359,778.03,44
588.823216,2026/05/29 15:30:36.280,0,NVIDIA B200,97,32,17742,183359,778.51,43
589.844465,2026/05/29 15:30:37.308,0,NVIDIA B200,98,30,17742,183359,775.19,44
590.869086,2026/05/29 15:30:38.330,0,NVIDIA B200,99,29,17742,183359,773.72,45
591.893583,2026/05/29 15:30:39.354,0,NVIDIA B200,99,29,17742,183359,773.48,44
592.947061,2026/05/29 15:30:40.408,0,NVIDIA B200,98,30,17742,183359,774.63,44
593.969274,2026/05/29 15:30:41.433,0,NVIDIA B200,99,30,17742,183359,778.64,44
594.996036,2026/05/29 15:30:42.454,0,NVIDIA B200,98,30,17742,183359,778.22,44
596.020852,2026/05/29 15:30:43.483,0,NVIDIA B200,98,28,17742,183359,776.12,44
597.046814,2026/05/29 15:30:44.505,0,NVIDIA B200,97,32,17742,183359,775.54,43
598.071086,2026/05/29 15:30:45.531,0,NVIDIA B200,99,27,17742,183359,780.95,44
599.095374,2026/05/29 15:30:46.558,0,NVIDIA B200,99,27,17742,183359,803.61,45
600.120110,2026/05/29 15:30:47.583,0,NVIDIA B200,99,26,17742,183359,797.92,45
601.147164,2026/05/29 15:30:48.609,0,NVIDIA B200,98,29,17742,183359,775.64,43
602.171376,2026/05/29 15:30:49.632,0,NVIDIA B200,97,32,17742,183359,776.74,44
603.195029,2026/05/29 15:30:50.658,0,NVIDIA B200,98,27,17742,183359,775.26,44
604.244631,2026/05/29 15:30:51.685,0,NVIDIA B200,98,30,17742,183359,772.19,44
605.375003,2026/05/29 15:30:52.763,0,NVIDIA B200,98,28,17742,183359,776.33,44
606.400078,2026/05/29 15:30:53.863,0,NVIDIA B200,98,28,17742,183359,777.41,44
607.448455,2026/05/29 15:30:54.889,0,NVIDIA B200,99,30,17742,183359,777.53,45
608.474453,2026/05/29 15:30:55.934,0,NVIDIA B200,99,31,17742,183359,774.30,45
609.497901,2026/05/29 15:30:56.960,0,NVIDIA B200,98,29,17742,183359,775.36,45
610.521546,2026/05/29 15:30:57.984,0,NVIDIA B200,97,31,17742,183359,778.79,44
611.550131,2026/05/29 15:30:59.010,0,NVIDIA B200,98,30,17742,183359,778.89,44
612.576274,2026/05/29 15:31:00.036,0,NVIDIA B200,99,27,17742,183359,788.11,44
613.596940,2026/05/29 15:31:01.061,0,NVIDIA B200,99,26,17742,183359,798.59,45
614.619480,2026/05/29 15:31:02.082,0,NVIDIA B200,97,27,17742,183359,801.43,45
615.642838,2026/05/29 15:31:03.104,0,NVIDIA B200,97,30,17742,183359,778.18,44
616.664420,2026/05/29 15:31:04.127,0,NVIDIA B200,97,28,17742,183359,774.95,43
617.686051,2026/05/29 15:31:05.150,0,NVIDIA B200,98,28,17742,183359,776.19,44
618.743082,2026/05/29 15:31:06.203,0,NVIDIA B200,99,30,17742,183359,775.35,44
619.773246,2026/05/29 15:31:07.230,0,NVIDIA B200,98,27,17742,183359,772.33,44
620.798390,2026/05/29 15:31:08.259,0,NVIDIA B200,98,28,17742,183359,777.14,45
621.821197,2026/05/29 15:31:09.283,0,NVIDIA B200,100,31,17742,183359,778.59,45
622.848344,2026/05/29 15:31:10.306,0,NVIDIA B200,98,31,17742,183359,781.63,45
623.869691,2026/05/29 15:31:11.333,0,NVIDIA B200,97,29,17742,183359,779.38,44
624.894473,2026/05/29 15:31:12.357,0,NVIDIA B200,98,30,17742,183359,773.72,44
625.919136,2026/05/29 15:31:13.379,0,NVIDIA B200,98,28,17742,183359,780.70,44
626.944705,2026/05/29 15:31:14.406,0,NVIDIA B200,98,28,17742,183359,775.13,44
627.964947,2026/05/29 15:31:15.429,0,NVIDIA B200,99,28,17742,183359,802.36,45
628.988800,2026/05/29 15:31:16.450,0,NVIDIA B200,99,27,17742,183359,793.63,45
630.012309,2026/05/29 15:31:17.474,0,NVIDIA B200,98,30,17742,183359,776.88,44
631.084008,2026/05/29 15:31:18.513,0,NVIDIA B200,98,28,17742,183359,778.15,44
632.109616,2026/05/29 15:31:19.569,0,NVIDIA B200,98,28,17742,183359,775.70,45
633.132480,2026/05/29 15:31:20.595,0,NVIDIA B200,99,31,17742,183359,778.56,45
634.152751,2026/05/29 15:31:21.617,0,NVIDIA B200,98,31,17742,183359,778.25,45
635.172735,2026/05/29 15:31:22.637,0,NVIDIA B200,98,29,17742,183359,777.95,45
636.195952,2026/05/29 15:31:23.657,0,NVIDIA B200,99,29,17742,183359,776.82,45
637.219269,2026/05/29 15:31:24.682,0,NVIDIA B200,98,30,17742,183359,778.26,44
638.240781,2026/05/29 15:31:25.704,0,NVIDIA B200,98,30,17742,183359,777.06,44
639.380966,2026/05/29 15:31:26.765,0,NVIDIA B200,98,30,17742,183359,773.73,45
640.407616,2026/05/29 15:31:27.870,0,NVIDIA B200,98,28,17742,183359,777.56,44
641.461354,2026/05/29 15:31:28.917,0,NVIDIA B200,98,27,17742,183359,776.36,45
642.486264,2026/05/29 15:31:29.946,0,NVIDIA B200,99,27,17742,183359,799.19,45
643.508921,2026/05/29 15:31:30.971,0,NVIDIA B200,99,28,17742,183359,808.01,45
644.529900,2026/05/29 15:31:31.994,0,NVIDIA B200,98,31,17742,183359,779.73,44
645.557428,2026/05/29 15:31:33.018,0,NVIDIA B200,98,28,17742,183359,781.83,44
646.580231,2026/05/29 15:31:34.042,0,NVIDIA B200,98,32,17742,183359,777.10,44
647.605865,2026/05/29 15:31:35.070,0,NVIDIA B200,98,29,17742,183359,776.53,44
648.631853,2026/05/29 15:31:36.093,0,NVIDIA B200,98,29,17742,183359,777.98,44
649.656686,2026/05/29 15:31:37.117,0,NVIDIA B200,99,31,17742,183359,779.10,44
650.679568,2026/05/29 15:31:38.143,0,NVIDIA B200,98,30,17742,183359,774.62,44
651.701048,2026/05/29 15:31:39.165,0,NVIDIA B200,98,29,17742,183359,769.81,44
652.744113,2026/05/29 15:31:40.204,0,NVIDIA B200,98,32,17742,183359,774.17,43
653.766270,2026/05/29 15:31:41.230,0,NVIDIA B200,98,28,17742,183359,776.20,44
654.789985,2026/05/29 15:31:42.252,0,NVIDIA B200,98,30,17742,183359,779.36,44
655.815941,2026/05/29 15:31:43.276,0,NVIDIA B200,98,29,17742,183359,778.67,44
