step,elapsed_seconds,split,loss,learning_rate
6500,943.911776775,train,1.4330896139144897,0.0004378724774980781
6500,943.911776775,valid,1.4375392198562622,0.0004378724774980781
6600,958.4244232320001,train,1.4405475854873657,0.00042200487287077237
6600,958.4244232320001,valid,1.4436016082763672,0.00042200487287077237
6700,972.884177312,train,1.4292346239089966,0.0004064045993314273
6700,972.884177312,valid,1.431004524230957,0.0004064045993314273
6800,987.3208040310001,train,1.4287363290786743,0.0003910873650331189
6800,987.3208040310001,valid,1.433729887008667,0.0003910873650331189
6900,1001.7656847620001,train,1.4277079105377197,0.00037606859313239895
6900,1001.7656847620001,valid,1.4249141216278076,0.00037606859313239895
7000,1016.2039261540001,train,1.4156568050384521,0.0003613634062594848
7000,1016.2039261540001,valid,1.4290682077407837,0.0003613634062594848
7100,1030.9342904569999,train,1.4173786640167236,0.000346986611291052
7100,1030.9342904569999,valid,1.4287256002426147,0.000346986611291052
7200,1045.371508262,train,1.4164010286331177,0.00033295268444096497
7200,1045.371508262,valid,1.424649953842163,0.00033295268444096497
7300,1059.8150003179999,train,1.4094241857528687,0.000319275756683957
7300,1059.8150003179999,valid,1.4234689474105835,0.000319275756683957
7400,1074.268520093,train,1.4019970893859863,0.0003059695995269356
7400,1074.268520093,valid,1.4159668684005737,0.0003059695995269356
7500,1088.721205327,train,1.4035745859146118,0.00029304761114224375
7500,1088.721205327,valid,1.4073437452316284,0.00029304761114224375
7600,1103.166776507,train,1.4065322875976562,0.000280522802876834
7600,1103.166776507,valid,1.414555311203003,0.000280522802876834
7700,1117.629733783,train,1.419301986694336,0.0002684077861509477
7700,1117.629733783,valid,1.411611795425415,0.0002684077861509477
7800,1132.082480806,train,1.4052472114562988,0.00025671475975948163
7800,1132.082480806,valid,1.4148569107055664,0.00025671475975948163
7900,1146.5296958269998,train,1.3958301544189453,0.0002454554975888364
7900,1146.5296958269998,valid,1.3967759609222412,0.0002454554975888364
8000,1160.971795144,train,1.3880274295806885,0.00023464133676161144
8000,1160.971795144,valid,1.3967639207839966,0.00023464133676161144
8100,1175.7030366459999,train,1.3985013961791992,0.0002242831662210824
8100,1175.7030366459999,valid,1.4088692665100098,0.0002242831662210824
8200,1190.158213391,train,1.4025790691375732,0.00021439141576695908
8200,1190.158213391,valid,1.399426817893982,0.00021439141576695908
8300,1204.634062404,train,1.388409972190857,0.00020497604555346098
8300,1204.634062404,valid,1.3970787525177002,0.00020497604555346098
8400,1219.09166928,train,1.3929510116577148,0.0001960465360602863
8400,1219.09166928,valid,1.39572012424469,0.0001960465360602863
8500,1233.528558904,train,1.3695625066757202,0.00018761187854657264
8500,1233.528558904,valid,1.3971095085144043,0.00018761187854657264
8600,1247.972788607,train,1.386509656906128,0.0001796805659974609
8600,1247.972788607,valid,1.39364492893219,0.0001796805659974609
8700,1262.409176228,train,1.3813506364822388,0.0001722605845723797
8700,1262.409176228,valid,1.3950247764587402,0.0001722605845723797
8800,1276.860337413,train,1.3683310747146606,0.00016535940556365903
8800,1276.860337413,valid,1.3865008354187012,0.00016535940556365903
8900,1291.297143054,train,1.3745561838150024,0.00015898397787357277
8900,1291.297143054,valid,1.3860242366790771,0.00015898397787357277
9000,1305.731058634,train,1.381084680557251,0.00015314072101738305
9000,1305.731058634,valid,1.3741916418075562,0.00015314072101738305
9100,1320.4300471929998,train,1.3790465593338013,0.00014783551865943219
9100,1320.4300471929998,valid,1.3903536796569824,0.00014783551865943219
9200,1334.8622633129999,train,1.3787437677383423,0.00014307371268879214
9200,1334.8622633129999,valid,1.3902267217636108,0.00014307371268879214
9300,1349.290615461,train,1.379831075668335,0.00013886009784043414
9300,1349.290615461,valid,1.3882355690002441,0.00013886009784043414
9400,1363.720026188,train,1.3743999004364014,0.0001351989168673378
9400,1363.720026188,valid,1.379350185394287,0.0001351989168673378
9500,1378.156265805,train,1.380008339881897,0.00013209385626839797
9500,1378.156265805,valid,1.3821061849594116,0.00013209385626839797
9600,1392.598168512,train,1.3710232973098755,0.00012954804257643297
9600,1392.598168512,valid,1.3786711692810059,0.00012954804257643297
9700,1407.034552856,train,1.3656389713287354,0.00012756403921003137
9700,1407.034552856,valid,1.3853315114974976,0.00012756403921003137
9800,1421.470108282,train,1.3691740036010742,0.00012614384389240615
9800,1421.470108282,valid,1.3859262466430664,0.00012614384389240615
9900,1435.9259137069998,train,1.3752778768539429,0.00012528888663985763
9900,1435.9259137069998,valid,1.3726494312286377,0.00012528888663985763
10000,1450.380635339,train,1.3688949346542358,0.0001250000283218673
10000,1450.380635339,valid,1.3765243291854858,0.0001250000283218673
