step,elapsed_seconds,split,loss,learning_rate
100,18.351378175999344,train,3.6864757537841797,0.0012375
100,18.351378175999344,valid,3.7271690368652344,0.0012375
200,36.19171948699932,train,3.1625478267669678,0.0012497224402057243
200,36.19171948699932,valid,3.146366596221924,0.0012497224402057243
300,54.25384771900008,train,2.883648157119751,0.0012488787983935836
300,54.25384771900008,valid,2.914669990539551,0.0012488787983935836
400,72.95736837799996,train,2.776125192642212,0.0012474698957175043
400,72.95736837799996,valid,2.814958333969116,0.0012474698957175043
500,91.8301869779998,train,2.685936689376831,0.0012454971508230528
500,91.8301869779998,valid,2.688188076019287,0.0012454971508230528
600,111.25117643699923,train,2.6537792682647705,0.0012429625500971157
600,111.25117643699923,valid,2.6083147525787354,0.0012429625500971157
700,130.70111976299995,train,2.5882883071899414,0.0012398686456677743
700,130.70111976299995,valid,2.5546488761901855,0.0012398686456677743
800,150.34058589699998,train,2.5694973468780518,0.0012362185528345315
800,150.34058589699998,valid,2.542508840560913,0.0012362185528345315
900,170.03950225799963,train,2.4787375926971436,0.0012320159469314637
900,170.03950225799963,valid,2.468015193939209,0.0012320159469314637
1000,189.70907416599948,train,2.4680581092834473,0.0012272650596264765
1000,189.70907416599948,valid,2.4186127185821533,0.0012272650596264765
1100,209.9231293089997,train,2.3955085277557373,0.0012219706746603703
1100,209.9231293089997,valid,2.411691904067993,0.0012219706746603703
1200,229.9108678549992,train,2.3837435245513916,0.0012161381230300205
1200,229.9108678549992,valid,2.377938985824585,0.0012161381230300205
1300,250.47410960199977,train,2.3593697547912598,0.0012097732776205142
1300,250.47410960199977,valid,2.3360493183135986,0.0012097732776205142
1400,271.1241838899996,train,2.3196053504943848,0.001202882547291654
1400,271.1241838899996,valid,2.3688135147094727,0.001202882547291654
1500,291.64227377099996,train,2.300034999847412,0.0011954728704247786
1500,291.64227377099996,valid,2.3363194465637207,0.0011954728704247786
1600,312.05621083200003,train,2.2834174633026123,0.0011875517079364024
1600,312.05621083200003,valid,2.278568983078003,0.0011875517079364024
1700,332.5946080549993,train,2.269209861755371,0.0011791270357657023
1700,332.5946080549993,valid,2.258661985397339,0.0011791270357657023
1800,353.4435858179995,train,2.2474365234375,0.0011702073368434255
1800,353.4435858179995,valid,2.231593370437622,0.0011702073368434255
1900,374.3908919559999,train,2.1970977783203125,0.001160801592550296
1900,374.3908919559999,valid,2.23148775100708,0.001160801592550296
2000,395.34632284500003,train,2.1846764087677,0.0011509192736735268
2000,395.34632284500003,valid,2.174656391143799,0.0011509192736735268
2100,416.5288296109993,train,2.206631898880005,0.0011405703308705376
2100,416.5288296109993,valid,2.1866438388824463,0.0011405703308705376
2200,437.22700346500005,train,2.1870288848876953,0.0011297651846494893
2200,437.22700346500005,valid,2.139617443084717,0.0011297651846494893
2300,457.9159698759995,train,2.1596457958221436,0.001118514714876714
2300,457.9159698759995,valid,2.163393259048462,0.001118514714876714
2400,478.5674850959995,train,2.158188581466675,0.00110683024982161
2400,478.5674850959995,valid,2.1350581645965576,0.00110683024982161
2500,499.0346009819996,train,2.122532606124878,0.0010947235547500392
2500,499.0346009819996,valid,2.128823757171631,0.0010947235547500392
2600,519.459818452,train,2.1216866970062256,0.0010822068200776976
2600,519.459818452,valid,2.1153838634490967,0.0010822068200776976
2700,540.0229831649995,train,2.0999083518981934,0.0010692926490954023
2700,540.0229831649995,valid,2.0986194610595703,0.0010692926490954023
