step,elapsed_seconds,split,loss,learning_rate
4000,561.2294929210001,train,1.6109400987625122,0.0008716444023517313
4000,561.2294929210001,valid,1.6091814041137695,0.0008716444023517313
4100,575.8172475160001,train,1.60520339012146,0.0008546881523614668
4100,575.8172475160001,valid,1.6104154586791992,0.0008546881523614668
4200,589.750313362,train,1.6028432846069336,0.0008375635580737072
4200,589.750313362,valid,1.6119384765625,0.0008375635580737072
4300,603.681987742,train,1.5994776487350464,0.0008202878625033106
4300,603.681987742,valid,1.6108406782150269,0.0008202878625033106
4400,617.617823359,train,1.5822843313217163,0.0008028784608113181
4400,617.617823359,valid,1.5962458848953247,0.0008028784608113181
4500,631.5527633600001,train,1.5871793031692505,0.000785352882789502
4500,631.5527633600001,valid,1.5843887329101562,0.000785352882789502
4600,645.4845624200001,train,1.575116753578186,0.0007677287752093505
4600,645.4845624200001,valid,1.5736076831817627,0.0007677287752093505
4700,659.417741477,train,1.5806248188018799,0.0007500238840532652
4700,659.417741477,valid,1.5847333669662476,0.0007500238840532652
4800,673.369402938,train,1.5929263830184937,0.0007322560366458611
4800,673.369402938,valid,3.605975866317749,0.0007322560366458611
4900,687.3118971900001,train,1.557450771331787,0.0007144431237033612
4900,687.3118971900001,valid,1.562954306602478,0.0007144431237033612
5000,701.262856199,train,1.5620431900024414,0.0006966030813191631
5000,701.262856199,valid,1.5733305215835571,0.0006966030813191631
5100,715.869689074,train,1.5449272394180298,0.0006787538729037116
5100,715.869689074,valid,1.5583313703536987,0.0006787538729037116
5200,729.824065303,train,1.5349887609481812,0.0006609134710968685
5200,729.824065303,valid,1.551170825958252,0.0006609134710968685
5300,743.7620933320001,train,1.5385454893112183,0.0006430998396709875
5300,743.7620933320001,valid,1.5409256219863892,0.0006430998396709875
5400,757.7056139770001,train,1.532497525215149,0.0006253309154429175
5400,757.7056139770001,valid,1.5411615371704102,0.0006253309154429175
5500,771.638729222,train,1.5262080430984497,0.0006076245902131485
5500,771.638729222,valid,1.5414214134216309,0.0006076245902131485
5600,785.5794300120001,train,1.519169807434082,0.0005899986927502865
5600,785.5794300120001,valid,1.5298258066177368,0.0005899986927502865
5700,799.5136513770001,train,1.5128498077392578,0.000572470970838993
5700,799.5136513770001,valid,1.50925874710083,0.000572470970838993
5800,813.4480591680001,train,1.520586609840393,0.0005550590734094714
5800,813.4480591680001,valid,1.519327163696289,0.0005550590734094714
5900,827.387903732,train,1.5102118253707886,0.0005377805327664899
5900,827.387903732,valid,1.5225189924240112,0.0005377805327664899
6000,841.330378747,train,1.5177843570709229,0.0005206527469358367
6000,841.330378747,valid,1.5115280151367188,0.0005206527469358367
6100,855.889104331,train,1.5034146308898926,0.000503692962145983
6100,855.889104331,valid,1.5096598863601685,0.000503692962145983
6200,869.826545578,train,1.4918640851974487,0.00048691825546259273
6200,869.826545578,valid,1.5024330615997314,0.00048691825546259273
6300,883.7626208510001,train,1.4992283582687378,0.00047034551759336546
6300,883.7626208510001,valid,1.5019952058792114,0.00047034551759336546
6400,897.700502755,train,1.4921200275421143,0.00045399143588052427
6400,897.700502755,valid,1.4900761842727661,0.00045399143588052427
6500,911.6368074730001,train,1.4790081977844238,0.0004378724774980781
6500,911.6368074730001,valid,1.4792591333389282,0.0004378724774980781
6600,925.573105884,train,1.4916311502456665,0.00042200487287077237
6600,925.573105884,valid,1.4844390153884888,0.00042200487287077237
6700,939.506974353,train,1.4709219932556152,0.0004064045993314273
6700,939.506974353,valid,1.4827529191970825,0.0004064045993314273
6800,953.4330259730001,train,1.4716919660568237,0.0003910873650331189
6800,953.4330259730001,valid,1.4805361032485962,0.0003910873650331189
6900,967.3610591190001,train,1.4634920358657837,0.00037606859313239895
6900,967.3610591190001,valid,1.4685267210006714,0.00037606859313239895
7000,981.29294227,train,1.4568848609924316,0.0003613634062594848
7000,981.29294227,valid,1.4683635234832764,0.0003613634062594848
7100,995.8777618050001,train,1.460196852684021,0.000346986611291052
7100,995.8777618050001,valid,1.4575653076171875,0.000346986611291052
7200,1009.807913664,train,1.4520952701568604,0.00033295268444096497
7200,1009.807913664,valid,1.4546473026275635,0.00033295268444096497
7300,1023.7417528230001,train,1.4556244611740112,0.000319275756683957
7300,1023.7417528230001,valid,1.4533028602600098,0.000319275756683957
7400,1037.667122356,train,1.4452471733093262,0.0003059695995269356
7400,1037.667122356,valid,1.45624577999115,0.0003059695995269356
7500,1051.595192536,train,1.4440275430679321,0.00029304761114224375
7500,1051.595192536,valid,1.4447379112243652,0.00029304761114224375
7600,1065.528931869,train,1.443385124206543,0.000280522802876834
7600,1065.528931869,valid,1.4502729177474976,0.000280522802876834
7700,1079.4591404970001,train,1.4308029413223267,0.0002684077861509477
7700,1079.4591404970001,valid,1.4434068202972412,0.0002684077861509477
7800,1093.3937902310001,train,1.4360325336456299,0.00025671475975948163
7800,1093.3937902310001,valid,1.432347059249878,0.00025671475975948163
7900,1107.330590244,train,1.4238516092300415,0.0002454554975888364
7900,1107.330590244,valid,1.4325053691864014,0.0002454554975888364
8000,1121.259129736,train,1.426120400428772,0.00023464133676161144
8000,1121.259129736,valid,1.4429582357406616,0.00023464133676161144
8100,1135.848706745,train,1.4338436126708984,0.0002242831662210824
8100,1135.848706745,valid,1.4275133609771729,0.0002242831662210824
8200,1149.77534939,train,1.4317861795425415,0.00021439141576695908
8200,1149.77534939,valid,1.4339473247528076,0.00021439141576695908
8300,1163.7086776620001,train,1.4131779670715332,0.00020497604555346098
8300,1163.7086776620001,valid,1.42593252658844,0.00020497604555346098
8400,1177.6408382270001,train,1.414297342300415,0.0001960465360602863
8400,1177.6408382270001,valid,1.431911587715149,0.0001960465360602863
8500,1191.575720127,train,1.4113422632217407,0.00018761187854657264
8500,1191.575720127,valid,1.429770827293396,0.00018761187854657264
8600,1205.50918811,train,1.4150958061218262,0.0001796805659974609
8600,1205.50918811,valid,1.417805552482605,0.0001796805659974609
8700,1219.438345769,train,1.4009157419204712,0.0001722605845723797
8700,1219.438345769,valid,1.4200825691223145,0.0001722605845723797
8800,1233.364859134,train,1.4061330556869507,0.00016535940556365903
8800,1233.364859134,valid,1.4184104204177856,0.00016535940556365903
8900,1247.295710976,train,1.40447199344635,0.00015898397787357277
8900,1247.295710976,valid,1.4106820821762085,0.00015898397787357277
9000,1261.2312050560001,train,1.3976300954818726,0.00015314072101738305
9000,1261.2312050560001,valid,1.4007474184036255,0.00015314072101738305
9100,1275.831524813,train,1.4058178663253784,0.00014783551865943219
9100,1275.831524813,valid,1.4091955423355103,0.00014783551865943219
9200,1289.75760407,train,1.3983622789382935,0.00014307371268879214
9200,1289.75760407,valid,1.411831021308899,0.00014307371268879214
9300,1303.682251614,train,1.3964242935180664,0.00013886009784043414
9300,1303.682251614,valid,1.4018206596374512,0.00013886009784043414
9400,1317.605418803,train,1.400297999382019,0.0001351989168673378
9400,1317.605418803,valid,1.3986353874206543,0.0001351989168673378
9500,1331.529841555,train,1.3982527256011963,0.00013209385626839797
9500,1331.529841555,valid,1.4025952816009521,0.00013209385626839797
9600,1345.452511622,train,1.3943712711334229,0.00012954804257643297
9600,1345.452511622,valid,1.3963515758514404,0.00012954804257643297
9700,1359.376613411,train,1.3934221267700195,0.00012756403921003137
9700,1359.376613411,valid,1.4082599878311157,0.00012756403921003137
9800,1373.302801372,train,1.3931249380111694,0.00012614384389240615
9800,1373.302801372,valid,1.3946508169174194,0.00012614384389240615
9900,1387.225958534,train,1.391911506652832,0.00012528888663985763
9900,1387.225958534,valid,1.4023077487945557,0.00012528888663985763
10000,1401.147068398,train,1.3894383907318115,0.0001250000283218673
10000,1401.147068398,valid,1.4027661085128784,0.0001250000283218673
